"WAY_ID";"KEY";"VALUE"
5058892;"highway";"residential"
5058892;"name";"Baringstraße"
5058892;"postal_code";"30159"
5058893;"bicycle";"yes"
5058893;"foot";"yes"
5058893;"highway";"residential"
5058893;"name";"Georgstraße"
5058893;"oneway";"yes"
5058893;"postal_code";"30159"
5058899;"area";"yes"
5058899;"highway";"pedestrian"
5058899;"name";"Georgstraße"
5058899;"old_name:1937";"Adolf-Hitler-Straße"
5058899;"postal_code";"30159"
5058902;"highway";"residential"
5058902;"name";"Sophienstraße"
5058902;"postal_code";"30159"
5058904;"highway";"tertiary"
5058904;"name";"Lavesstraße"
5058904;"postal_code";"30159"
5058905;"highway";"tertiary"
5058905;"name";"Königstraße"
5058905;"postal_code";"30159"
5058906;"highway";"residential"
5058906;"name";"Theaterstraße"
5058906;"oneway";"yes"
5058906;"postal_code";"30159"
5058909;"highway";"residential"
5058909;"name";"Am Marstall"
5058909;"postal_code";"30159"
5058910;"highway";"residential"
5058910;"name";"Schmiedestraße"
5058910;"oneway";"yes"
5058910;"postal_code";"30159"
5058911;"highway";"tertiary"
5058911;"name";"Schmiedestraße"
5058911;"postal_code";"30159"
5058912;"highway";"residential"
5058912;"name";"Georgstraße"
5061969;"highway";"residential"
5061969;"name";"Adolfstraße"
5061969;"postal_code";"30169"
5061984;"highway";"living_street"
5061984;"name";"Maschstraße"
5061984;"oneway";"yes"
5061984;"postal_code";"30169"
5061985;"highway";"residential"
5061985;"maxspeed";"30"
5061985;"name";"Bleichenstraße"
5061985;"postal_code";"30169"
5068752;"highway";"residential"
5068752;"name";"Lammstraße"
5068752;"postal_code";"30161"
5108600;"amenity";"parking"
5108600;"capacity";"163"
5108600;"fee";"yes"
5108600;"maxheight";"4"
5108600;"maxweight";"no"
5108600;"name";"Klagesmarkt"
5108600;"parking";"surface"
5108600;"surface";"cobblestone"
5108601;"highway";"service"
5108602;"highway";"service"
5108830;"highway";"residential"
5108830;"maxspeed";"30"
5108830;"name";"Theodorstraße"
5108830;"postal_code";"30159"
5108831;"highway";"residential"
5108831;"maxspeed";"30"
5108831;"name";"Körnerstraße"
5108831;"postal_code";"30159"
5121208;"highway";"residential"
5121208;"name";"Karolinenstraße"
5121208;"postal_code";"30159"
5121210;"highway";"residential"
5121210;"maxspeed";"30"
5121210;"name";"Postkamp"
5121210;"postal_code";"30159"
5121355;"FIXME";"entrance-Node fehlt, auch für Rollstuhl-Eingang, und Treppe am Eingang"
5121355;"addr:city";"Hannover"
5121355;"addr:country";"DE"
5121355;"addr:housenumber";"11"
5121355;"addr:postcode";"30159"
5121355;"addr:street";"Hanns-Lilje-Platz"
5121355;"amenity";"place_of_worship"
5121355;"building";"yes"
5121355;"deaf:description:de";"Hörgerätegerechte Audioanlage"
5121355;"deaf:description:en";"Hearing device compatible sound system."
5121355;"denomination";"lutheran"
5121355;"name";"Marktkirche"
5121355;"name:en";"Market Church"
5121355;"opening_hours";"10:00-18:00"
5121355;"religion";"christian"
5121355;"wheelchair";"yes"
5121355;"wikipedia";"http://de.wikipedia.org/wiki/Marktkirche_%28Hannover%29"
5121355;"wikipedia:en";"http://en.wikipedia.org/wiki/Marktkirche"
5121356;"addr:city";"Hannover"
5121356;"addr:country";"DE"
5121356;"addr:postcode";"30159"
5121356;"amenity";"public_building"
5121356;"building";"yes"
5121356;"building:levels";"3"
5121356;"name";"Altes Rathaus"
5121356;"wikipedia";"http://de.wikipedia.org/wiki/Altes_Rathaus_%28Hannover%29"
5639111;"highway";"footway"
5639111;"name";"Hagenstraße"
6081916;"highway";"residential"
6081916;"maxspeed";"30"
6081916;"name";"Eichstraße"
6081916;"postal_code";"30161"
6138328;"highway";"residential"
6138328;"maxspeed";"30"
6138328;"name";"Andertensche Wiese"
6138328;"postal_code";"30169"
6138331;"cycleway";"opposite"
6138331;"highway";"living_street"
6138331;"maxspeed";"6"
6138331;"name";"Gerberstraße"
6138331;"oneway";"yes"
6138331;"postal_code";"30169"
6138331;"surface";"cobblestone"
6138331;"width";"3"
6138335;"highway";"residential"
6138335;"maxspeed";"30"
6138335;"name";"Feuerwehrstraße"
6138335;"postal_code";"30169"
6138338;"highway";"residential"
6138338;"name";"Mittelstraße"
6138338;"postal_code";"30169"
6138340;"highway";"residential"
6138340;"name";"Archivstraße"
6138340;"postal_code";"30169"
6138342;"highway";"residential"
6138342;"maxspeed";"30"
6138342;"name";"Rote Reihe"
6138342;"postal_code";"30169"
6138345;"bicycle";"yes"
6138345;"highway";"pedestrian"
6138345;"name";"Hardenbergstraße"
6138347;"highway";"residential"
6138347;"name";"Hardenbergstraße"
6138347;"postal_code";"30169"
6138347;"surface";"cobblestone"
6138348;"bicycle";"yes"
6138348;"highway";"pedestrian"
6138348;"name";"Bristol-Weg"
6141071;"highway";"pedestrian"
6141071;"name";"Seilwinderstraße"
6141071;"postal_code";"30159"
6141137;"highway";"residential"
6141137;"maxspeed";"30"
6141137;"name";"Lemförder Straße"
6141137;"oneway";"yes"
6141137;"postal_code";"30169"
6141139;"highway";"residential"
6141139;"maxspeed";"30"
6141139;"name";"Heinrich-Kümmel-Straße"
6141139;"postal_code";"30169"
6150099;"bicycle";"yes"
6150099;"highway";"pedestrian"
6150099;"name";"Eichstraße"
6150099;"postal_code";"30175"
6174770;"cycleway";"opposite"
6174770;"highway";"residential"
6174770;"maxspeed";"30"
6174770;"name";"Oeltzenstraße"
6174770;"oneway";"yes"
6174770;"postal_code";"30169"
7655776;"highway";"residential"
7655776;"maxspeed";"30"
7655776;"name";"An der Christuskirche"
7655776;"postal_code";"30167"
7655778;"addr:city";"Hannover"
7655778;"addr:country";"DE"
7655778;"addr:housenumber";"27"
7655778;"addr:postcode";"30167"
7655778;"addr:street";"An der Christuskirche"
7655778;"amenity";"place_of_worship"
7655778;"building";"yes"
7655778;"denomination";"lutheran"
7655778;"name";"Christuskirche"
7655778;"religion";"christian"
7979267;"highway";"pedestrian"
7979267;"name";"Corvinusweg"
7979267;"noexit";"yes"
7979268;"highway";"residential"
7979268;"name";"Goldener Winkel"
7979268;"oneway";"-1"
7979268;"postal_code";"30159"
7979272;"highway";"residential"
7979272;"name";"Kreuzstraße"
7979272;"postal_code";"30159"
7979274;"highway";"residential"
7979274;"name";"Ballhofstraße"
7979274;"postal_code";"30159"
7979281;"highway";"pedestrian"
7979281;"name";"Kramerstraße"
7979281;"postal_code";"30159"
7979571;"highway";"pedestrian"
7979571;"name";"Köbelingerstraße"
7979571;"postal_code";"30159"
7979572;"highway";"residential"
7979572;"name";"Bohlendamm"
7979572;"postal_code";"30159"
7979575;"highway";"residential"
7979575;"name";"Holzmarkt"
7979575;"postal_code";"30159"
7979886;"highway";"residential"
7979886;"maxspeed";"30"
7979886;"name";"Steintorstraße"
7979886;"postal_code";"30159"
7980143;"highway";"pedestrian"
7980143;"name";"Osterstraße"
7980143;"postal_code";"30159"
7989364;"highway";"residential"
7989364;"name";"Stiftstraße"
7989364;"noexit";"yes"
7989364;"postal_code";"30159"
7989365;"alt_name";"Computermeile"
7989365;"bicycle";"designated"
7989365;"bicycle_road";"yes"
7989365;"highway";"residential"
7989365;"maxspeed";"30"
7989365;"motor_vehicle";"yes"
7989365;"name";"Lange Laube"
7989365;"postal_code";"30159"
7989365;"source:maxspeed";"DE:bicycle_road"
7989365;"traffic_sign";"DE:244.1"
7989366;"highway";"residential"
7989366;"name";"Hausmannstraße"
7989366;"postal_code";"30159"
7989367;"highway";"residential"
7989367;"name";"Bergmannstraße"
7989367;"postal_code";"30159"
7989369;"highway";"residential"
7989369;"name";"Lützowstraße"
7989369;"postal_code";"30159"
7989370;"highway";"residential"
7989370;"name";"Escherstraße"
7989370;"postal_code";"30159"
7989372;"landuse";"village_green"
7989372;"name";"Skulpturenmeile"
7989373;"highway";"residential"
7989373;"name";"Am Taubenfelde"
7989373;"postal_code";"30159"
7989375;"highway";"footway"
7989375;"name";"Mike-Gehrke-Promenade"
7989377;"highway";"footway"
7989377;"name";"Klostergang"
7989377;"postal_code";"30159"
7989380;"highway";"pedestrian"
7989380;"name";"Reitwallstraße"
7989380;"postal_code";"30159"
7989382;"cycleway";"opposite"
7989382;"highway";"residential"
7989382;"name";"Burgstraße"
7989382;"oneway";"yes"
7989382;"postal_code";"30159"
7989383;"highway";"footway"
7989383;"name";"Roßmühle"
7989384;"highway";"footway"
7989384;"name";"Pferdestraße"
7989384;"postal_code";"30159"
7989388;"highway";"residential"
7989388;"name";"Schuhstraße"
7989388;"postal_code";"30159"
7989389;"highway";"residential"
7989389;"name";"Großmannweg"
7989389;"noexit";"yes"
7989389;"postal_code";"30159"
7990414;"highway";"residential"
7990414;"name";"Georgsplatz"
7990414;"postal_code";"30159"
7990416;"highway";"residential"
7990416;"name";"Landschaftstraße"
7990416;"oneway";"yes"
7990416;"postal_code";"30159"
7994526;"highway";"residential"
7994526;"name";"Knochenhauerstraße"
7994526;"postal_code";"30159"
7994527;"highway";"pedestrian"
7994527;"name";"Knochenhauerstraße"
7994527;"postal_code";"30159"
7994530;"highway";"pedestrian"
7994530;"name";"Am Hohen Ufer"
7994530;"postal_code";"30159"
7994532;"highway";"residential"
7994532;"name";"Am Marstall"
7994532;"postal_code";"30159"
7994534;"highway";"residential"
7994534;"name";"Am Hohen Ufer"
7994534;"postal_code";"30159"
7994694;"highway";"residential"
7994694;"name";"Hanns-Lilje-Platz"
7994694;"postal_code";"30159"
7994695;"highway";"pedestrian"
7994695;"name";"Bohlendamm"
7994829;"bicycle";"yes"
7994829;"highway";"footway"
7994853;"amenity";"parking"
7994853;"capacity";"160"
7994853;"fee";"yes"
7994853;"name";"Marstall"
7994853;"parking";"surface"
7995373;"area";"yes"
7995373;"highway";"pedestrian"
7995373;"name";"Hinrich-Wilhelm-Kopf-Platz"
7995373;"postal_code";"30159"
7995374;"highway";"service"
7995374;"name";"Köbelinger Markt"
7995374;"postal_code";"30159"
7995375;"highway";"residential"
7995375;"maxspeed";"30"
7995375;"name";"Ebhardtstraße"
7995375;"oneway";"-1"
7995375;"postal_code";"30159"
7995376;"cycleway";"opposite"
7995376;"highway";"residential"
7995376;"maxspeed";"30"
7995376;"name";"Senior-Blumenberg-Gang"
7995376;"oneway";"yes"
7995376;"postal_code";"30159"
7995378;"highway";"residential"
7995378;"maxspeed";"30"
7995378;"name";"Leinstraße"
7995378;"postal_code";"30159"
7995380;"highway";"residential"
7995380;"name";"Windmühlenstraße"
7995380;"postal_code";"30159"
7995383;"highway";"residential"
7995383;"maxspeed";"30"
7995383;"name";"Georgswall"
7995383;"postal_code";"30159"
7995529;"electrified";"contact_line"
7995529;"highway";"tertiary"
7995529;"name";"Prinzenstraße"
7995529;"oneway";"yes"
7995529;"postal_code";"30159"
7995529;"railway";"tram"
7995530;"highway";"residential"
7995530;"name";"Alexanderstraße"
7995530;"oneway";"yes"
7995530;"postal_code";"30159"
7995571;"highway";"pedestrian"
7995571;"name";"Ständehausstraße"
7995571;"postal_code";"30159"
7995731;"highway";"residential"
7995731;"maxspeed";"50"
7995731;"name";"Marktstraße"
7995731;"postal_code";"30159"
7995732;"highway";"pedestrian"
7995732;"name";"Rathenaustraße"
7995732;"postal_code";"30159"
7995735;"cycleway";"opposite_lane"
7995735;"highway";"residential"
7995735;"name";"Ständehausstraße"
7995735;"oneway";"yes"
7995735;"postal_code";"30159"
7995737;"bicycle";"yes"
7995737;"highway";"pedestrian"
7995737;"name";"Windmühlenstraße"
7995737;"postal_code";"30159"
7996014;"cycleway";"opposite"
7996014;"highway";"residential"
7996014;"name";"Schillerstraße"
29172555;"building";"yes"
29172555;"building:levels";"4"
29172555;"name";"Niedersächsisches Ministerium für Ernährung, Landwirtschaft, Verbraucherschutz, Landesentwicklung"
29172557;"addr:city";"Hannover"
29172557;"addr:country";"DE"
29172557;"addr:postcode";"30169"
29172557;"amenity";"public_building"
29172557;"building";"yes"
29172557;"name";"Niedersächsisches Ministerium für Umwelt- und Klimaschutz"
29173023;"addr:city";"Hannover"
29173023;"addr:country";"DE"
29173023;"addr:housenumber";"1"
29173023;"addr:postcode";"30169"
29173023;"addr:street";"Am Archiv"
29173023;"amenity";"public_building"
29173023;"building";"yes"
29173023;"building:levels";"4"
29173023;"name";"Niedersächsisches Hauptstaatsarchiv"
29173033;"addr:city";"Hannover"
29173033;"addr:country";"DE"
29173033;"addr:housenumber";"6"
29173033;"addr:postcode";"30169"
29173033;"addr:street";"Lavesallee"
29173033;"amenity";"public_building"
29173033;"building";"yes"
29173033;"building:levels";"6"
29173033;"name";"Niedersächsisches Ministerium für Inneres, Sport und Integration"
29173053;"addr:city";"Hannover"
29173053;"addr:country";"DE"
29173053;"addr:housenumber";"10"
29173053;"addr:postcode";"30169"
29173053;"addr:street";"Lavesallee"
29173053;"amenity";"public_building"
29173053;"building";"yes"
29173053;"building:levels";"5"
29173053;"name";"Finanzamt Hannover-Mitte"
29173333;"addr:city";"Hannover"
29173333;"addr:country";"DE"
29173333;"addr:housenumber";"2"
29173333;"addr:postcode";"30169"
29173333;"addr:street";"Gustav-Bratke-Allee"
29173333;"amenity";"public_building"
29173333;"building";"yes"
29173333;"building:levels";"3"
29173333;"name";"Niedersächsisches Ministerium für Soziales, Frauen, Familie und Gesundheit"
29173349;"addr:city";"Hannover"
29173349;"addr:country";"DE"
29173349;"addr:housenumber";"6"
29173349;"addr:postcode";"30169"
29173349;"addr:street";"Rote Reihe"
29173349;"amenity";"public_building"
29173349;"building";"yes"
29173349;"building:levels";"4"
29173349;"name";"Landeskirchenamt"
29173349;"office";"church"
29173349;"operator";"Evangelisch-Lutherische Landeskirche Hannovers"
29173366;"addr:city";"Hannover"
29173366;"addr:country";"DE"
29173366;"addr:housenumber";"17"
29173366;"addr:postcode";"30169"
29173366;"addr:street";"Wagenerstraße"
29173366;"amenity";"kindergarten"
29173366;"building";"yes"
29173372;"addr:city";"Hannover"
29173372;"addr:country";"DE"
29173372;"addr:housenumber";"3"
29173372;"addr:postcode";"30169"
29173372;"addr:street";"Archivstraße"
29173372;"amenity";"public_building"
29173372;"building";"yes"
29173372;"name";"Haus kirchlicher Dienste"
29173372;"note";"Ehemalig: Amt für Gemeindedienst"
29173372;"operator";"Hannoversche Landeskirche"
29173381;"addr:city";"Hannover"
29173381;"addr:country";"DE"
29173381;"addr:postcode";"30169"
29173381;"amenity";"place_of_worship"
29173381;"building";"yes"
29173381;"denomination";"reformed"
29173381;"name";"Reformierte Kirche"
29173381;"religion";"christian"
29173386;"addr:city";"Hannover"
29173386;"addr:country";"DE"
29173386;"addr:housenumber";"8"
29173386;"addr:postcode";"30169"
29173386;"addr:street";"Rote Reihe"
29173386;"amenity";"place_of_worship"
29173386;"building";"yes"
29173386;"denomination";"lutheran"
29173386;"name";"Neustädter Kirche"
29173386;"religion";"christian"
29176815;"addr:city";"Hannover"
29176815;"addr:country";"DE"
29176815;"addr:interpolation";"even"
29176841;"addr:city";"Hannover"
29176841;"addr:country";"DE"
29176841;"addr:interpolation";"odd"
29177060;"highway";"secondary"
29177060;"name";"Aegidientorplatz"
29177060;"postal_code";"30159"
29177062;"highway";"secondary"
29177062;"name";"Aegidientorplatz"
29177062;"oneway";"yes"
29177062;"postal_code";"30159"
29177125;"highway";"footway"
29177125;"layer";"-1"
29177125;"tunnel";"yes"
29178376;"addr:city";"Hannover"
29178376;"addr:country";"DE"
29178376;"addr:housenumber";"1"
29178376;"addr:postcode";"30169"
29178376;"addr:street";"Gustav-Bratke-Allee"
29178376;"amenity";"school"
29178376;"building";"yes"
29178376;"building:levels";"3"
29178376;"name";"BBS 4"
29178422;"addr:city";"Hannover"
29178422;"addr:country";"DE"
29178422;"addr:housenumber";"6"
29178422;"addr:postcode";"30169"
29178422;"addr:street";"Ohestraße"
29178422;"amenity";"school"
29178422;"building";"yes"
29178422;"building:levels";"2"
29178422;"name";"BBS 3"
29178458;"addr:city";"Hannover"
29178458;"addr:country";"DE"
29178458;"addr:housenumber";"1"
29178458;"addr:postcode";"30169"
29178458;"addr:street";"Am Waterlooplatz"
29178458;"amenity";"public_building"
29178458;"building";"yes"
29178458;"building:levels";"4"
29178458;"name";"Niedersächsisches Justizministerium"
29178461;"addr:city";"Hannover"
29178461;"addr:country";"DE"
29178461;"addr:housenumber";"3"
29178461;"addr:postcode";"30169"
29178461;"addr:street";"Am Waterlooplatz"
29178461;"amenity";"public_building"
29178461;"building";"yes"
29178461;"name";"Oberfinanzdirektion"
29178465;"addr:city";"Hannover"
29178465;"addr:country";"DE"
29178465;"addr:housenumber";"4"
29178465;"addr:postcode";"30169"
29178465;"addr:street";"Waterloostraße"
29178465;"amenity";"public_building"
29178465;"building";"yes"
29178465;"name";"Oberfinanzdirektion"
29178469;"addr:city";"Hannover"
29178469;"addr:country";"DE"
29178469;"addr:housenumber";"5"
29178469;"addr:postcode";"30169"
29178469;"addr:street";"Am Waterlooplatz"
29178469;"amenity";"public_building"
29178469;"building";"yes"
29178469;"building:levels";"3"
29178469;"name";"Wasser und Schifffahrtsdirektion"
29178491;"addr:city";"Hannover"
29178491;"addr:country";"DE"
29178491;"addr:housenumber";"1"
29178491;"addr:postcode";"30169"
29178491;"addr:street";"Hardenbergstraße"
29178491;"amenity";"police"
29178491;"building";"yes"
29178491;"building:levels";"5"
29178491;"name";"Polizeidirektion"
29178506;"addr:city";"Hannover"
29178506;"addr:country";"DE"
29178506;"addr:housenumber";"3"
29178506;"addr:postcode";"30169"
29178506;"addr:street";"Hardenbergstraße"
29178506;"amenity";"public_building"
29178506;"building";"yes"
29178506;"building:levels";"4"
29178506;"name";"Oberfinanzdirektion"
29178509;"addr:city";"Hannover"
29178509;"addr:country";"DE"
29178509;"addr:housenumber";"5"
29178509;"addr:postcode";"30169"
29178509;"addr:street";"Waterloostraße"
29178509;"amenity";"public_building"
29178509;"building";"yes"
29178509;"building:levels";"10"
29178509;"name";"Oberfinanzdirektion"
29178510;"addr:city";"Hannover"
29178510;"addr:country";"DE"
29178510;"addr:housenumber";"3"
29178510;"addr:postcode";"30169"
29178510;"addr:street";"Waterloostraße"
29178510;"building";"yes"
29178510;"building:levels";"3"
29178515;"addr:city";"Hannover"
29178515;"addr:country";"DE"
29178515;"addr:housenumber";"1"
29178515;"addr:postcode";"30169"
29178515;"addr:street";"Waterloostraße"
29178515;"amenity";"biergarten"
29178515;"building";"yes"
29178515;"building:levels";"2"
29178515;"name";"Waterloo Biergarten"
29178518;"addr:city";"Hannover"
29178518;"addr:country";"DE"
29178518;"addr:interpolation";"even"
29178518;"addr:postcode";"30169"
29178518;"addr:street";"Goethestraße"
29178522;"addr:city";"Hannover"
